shauraseni;Shauraseni;Shauraseni;Shauraseni;Shauraseni;Shauraseni;Shauraseni;Shauraseni;Shauraseni;Shauraseni;Shauraseni;Shauraseni;Shauraseni;Shauraseni;x
duchy_marathi;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;x
city_duke_marathi;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;x
city_duke_female_marathi;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;x
city_duke_title_ruler_consort_marathi;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;x
city_duke_title_ruler_consort_female_marathi;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;x
city_duchy_of_marathi;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;x
city_duchy_marathi;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;x
count_marathi;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;x
count_female_marathi;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;x
count_title_ruler_consort_marathi;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;x
count_title_ruler_consort_female_marathi;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;x
county_of_marathi;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;x
county_marathi;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;x
city_count_marathi;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;x
city_count_female_marathi;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;x
city_count_title_ruler_consort_marathi;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;x
city_count_title_ruler_consort_female_marathi;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;x
city_county_of_marathi;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;x
city_county_marathi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;x
baron_marathi;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;x
baron_female_marathi;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;x
baron_title_ruler_consort_marathi;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;x
baron_title_ruler_consort_female_marathi;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;x
barony_of_marathi;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;x
barony_marathi;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;x
city_baron_marathi;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;x
city_baron_female_marathi;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;x
city_baron_title_ruler_consort_marathi;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;x
city_baron_title_ruler_consort_female_marathi;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;x
city_barony_of_marathi;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;x
city_barony_marathi;Pura;Pura;Pura;Pura;Pura;Pura;Pura;Pura;Pura;Pura;Pura;Pura;Pura;x
title_regent_marathi;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;x
title_prince_marathi;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;x
title_prince_female_marathi;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;x
job_chancellor_marathi;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;x
job_marshal_marathi;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;x
job_treasurer_marathi;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;x
job_spymaster_marathi;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;x
job_spiritual_marathi;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;x
emperor_konkani;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;x
emperor_female_konkani;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;x
emperor_title_ruler_consort_konkani;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;x
emperor_title_ruler_consort_female_konkani;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;x
emperor_title_queen_mother_female_konkani;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;x
empire_of_konkani;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;x
empire_konkani;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;x
city_emperor_konkani;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;x
city_emperor_female_konkani;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;x
city_emperor_title_ruler_consort_konkani;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;x
city_emperor_title_ruler_consort_female_konkani;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;x
city_emperor_title_queen_mother_female_konkani;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;x
city_empire_of_konkani;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;x
city_empire_konkani;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;x
king_konkani;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;x
king_female_konkani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;x
title_ruler_consort_konkani;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;x
title_ruler_consort_female_konkani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;x
title_queen_mother_konkani;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;x
kingdom_of_konkani;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;x
kingdom_konkani;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;x
city_king_konkani;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;x
city_king_female_konkani;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;x
city_title_ruler_consort_konkani;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;x
city_title_ruler_consort_female_konkani;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;x
city_title_queen_mother_konkani;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;x
city_kingdom_of_konkani;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;x
city_kingdom_konkani;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;x
duke_konkani;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;x
duke_female_konkani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;x
duke_title_ruler_consort_konkani;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;x
duke_title_ruler_consort_female_konkani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;x
duchy_of_konkani;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;x
duchy_konkani;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;x
city_duke_konkani;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;x
city_duke_female_konkani;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;x
city_duke_title_ruler_consort_konkani;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;x
city_duke_title_ruler_consort_female_konkani;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;x
city_duchy_of_konkani;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;x
city_duchy_konkani;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;x
count_konkani;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;x
count_female_konkani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;x
count_title_ruler_consort_konkani;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;x
count_title_ruler_consort_female_konkani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;x
county_of_konkani;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;Thikana of;x
county_konkani;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;Thikana;x
city_count_konkani;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;x
city_count_female_konkani;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;x
city_count_title_ruler_consort_konkani;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;Ayuktaka;x
city_count_title_ruler_consort_female_konkani;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;Ayuktakini;x
city_county_of_konkani;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;Vithi of;x
city_county_konkani;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;Vithi;x
baron_konkani;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;x
baron_female_konkani;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;x
baron_title_ruler_consort_konkani;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;Nayaka;x
baron_title_ruler_consort_female_konkani;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;Nayakini;x
barony_of_konkani;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;Pattaka of;x
barony_konkani;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;Pattaka;x
city_baron_konkani;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;x
city_baron_female_konkani;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;x
city_baron_title_ruler_consort_konkani;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;Puramukhya;x
city_baron_title_ruler_consort_female_konkani;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;Puramukhyini;x
city_barony_of_konkani;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;Pura of;x
city_barony_konkani;Pura;Pura;Pura;Pura;Pura;Pura;Pura;Pura;Pura;Pura;Pura;Pura;Pura;x
title_regent_konkani;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;Rajasthaniya;x
title_prince_konkani;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;Rajkumara;x
title_prince_female_konkani;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;Rajkumari;x
job_chancellor_konkani;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;Videshadhikari;x
job_marshal_konkani;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;Senadhipati;x
job_treasurer_konkani;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;Karanadhikari;x
job_spymaster_konkani;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;Antaradhikari;x
job_spiritual_konkani;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;Purohita;x
emperor_malayalam;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;x
emperor_female_malayalam;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;x
emperor_title_ruler_consort_malayalam;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;x
emperor_title_ruler_consort_female_malayalam;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;x
emperor_title_queen_mother_female_malayalam;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;x
empire_of_malayalam;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;x
empire_malayalam;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;x
city_emperor_malayalam;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;x
city_emperor_female_malayalam;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;x
city_emperor_title_ruler_consort_malayalam;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;x
city_emperor_title_ruler_consort_female_malayalam;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;x
city_emperor_title_queen_mother_female_malayalam;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;x
city_empire_of_malayalam;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;x
city_empire_malayalam;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;x
king_malayalam;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;x
king_female_malayalam;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;x
title_ruler_consort_malayalam;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;x
title_ruler_consort_female_malayalam;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;x
title_queen_mother_malayalam;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;x
kingdom_of_malayalam;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;x
kingdom_malayalam;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;x
city_king_malayalam;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;x
city_king_female_malayalam;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;x
city_title_ruler_consort_malayalam;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;x
city_title_ruler_consort_female_malayalam;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;x
city_title_queen_mother_malayalam;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;x
city_kingdom_of_malayalam;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;x
city_kingdom_malayalam;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;x
duke_malayalam;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;x
duke_female_malayalam;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;x
